ea_id,com_cg01,com_cg02,com_cg03,com_cg04,com_cg05,com_cg06,com_cg07,com_cg08,com_cg09,com_cg10,com_cg11,com_cg12,com_cg13,com_cg14,com_cg15,com_cg16,com_cg17,com_cg18,com_cg19,com_cg20,com_cg21,com_cg22,com_cg23,com_cg24,com_cg25,com_cg26,com_cg27,com_cg28,com_cg29,com_cg30,com_cg31,com_cg32,com_cg33,com_cg34
10101016,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,WORSE,WORSE,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,WORSE,BETTER,BETTER,WORSE,NOT APPLICABLE,BETTER,WORSE,BETTER,BETTER,WORSE,4
10101204,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,WORSE,WORSE,BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,BETTER,BETTER,MUCH BETTER,WORSE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,WORSE,MUCH WORSE,BETTER,BETTER,BETTER,BETTER,5
10101215,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,NOT APPLICABLE,MUCH BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,BETTER,BETTER,NOT APPLICABLE,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,WORSE,MUCH BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10101562,MUCH BETTER,MUCH BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,WORSE,2
10102004,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,BETTER,BETTER,MUCH WORSE,WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,BETTER,1
10103414,MUCH BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,MUCH BETTER,ABOUT THE SAME,BETTER,BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,MUCH BETTER,ABOUT THE SAME,5
10104150,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,BETTER,MUCH BETTER,BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,4
10201688,MUCH BETTER,MUCH BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,WORSE,NOT APPLICABLE,WORSE,WORSE,WORSE,ABOUT THE SAME,WORSE,WORSE,WORSE,WORSE,MUCH BETTER,WORSE,5
10202514,BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,WORSE,WORSE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,NOT APPLICABLE,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,MUCH WORSE,MUCH BETTER,MUCH BETTER,BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,BETTER,MUCH BETTER,BETTER,1
10203176,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,BETTER,MUCH BETTER,BETTER,MUCH BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,MUCH BETTER,WORSE,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,WORSE,ABOUT THE SAME,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,5
10203744,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,NOT APPLICABLE,WORSE,WORSE,MUCH WORSE,BETTER,MUCH BETTER,WORSE,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,WORSE,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,BETTER,5
10204322,BETTER,MUCH BETTER,MUCH BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,MUCH BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,WORSE,BETTER,WORSE,WORSE,NOT APPLICABLE,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,4
10204586,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,WORSE,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,WORSE,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,MUCH WORSE,MUCH BETTER,WORSE,WORSE,WORSE,5
10220103,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,BETTER,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,MUCH BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10220705,ABOUT THE SAME,ABOUT THE SAME,BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,4
10301663,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,WORSE,WORSE,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,MUCH BETTER,MUCH BETTER,WORSE,2
10302010,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,WORSE,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10304012,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,MUCH BETTER,WORSE,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10305446,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,MUCH BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,MUCH BETTER,MUCH BETTER,BETTER,4
10307413,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,2
10308636,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,2
10401140,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,MUCH BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,WORSE,BETTER,BETTER,MUCH BETTER,BETTER,4
10401502,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,WORSE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,WORSE,WORSE,MUCH BETTER,BETTER,MUCH BETTER,WORSE,WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,4
10401522,WORSE,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,WORSE,BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,WORSE,BETTER,MUCH BETTER,MUCH BETTER,BETTER,2
10404186,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,2
10405213,WORSE,BETTER,BETTER,BETTER,WORSE,MUCH BETTER,ABOUT THE SAME,WORSE,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,4
10501505,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,2
10501709,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,NOT APPLICABLE,ABOUT THE SAME,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,WORSE,ABOUT THE SAME,BETTER,BETTER,BETTER,4
10502268,BETTER,BETTER,BETTER,ABOUT THE SAME,NOT APPLICABLE,WORSE,ABOUT THE SAME,WORSE,ABOUT THE SAME,ABOUT THE SAME,WORSE,ABOUT THE SAME,ABOUT THE SAME,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,NOT APPLICABLE,BETTER,BETTER,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,2
10502593,MUCH WORSE,BETTER,WORSE,WORSE,WORSE,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,WORSE,WORSE,MUCH WORSE,BETTER,WORSE,BETTER,BETTER,2
10503367,BETTER,BETTER,BETTER,ABOUT THE SAME,NOT APPLICABLE,WORSE,NOT APPLICABLE,MUCH BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,4
10505136,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,ABOUT THE SAME,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,BETTER,WORSE,WORSE,NOT APPLICABLE,ABOUT THE SAME,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,3
10505310,MUCH BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,NOT APPLICABLE,BETTER,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,BETTER,ABOUT THE SAME,BETTER,BETTER,3
10505508,WORSE,BETTER,BETTER,BETTER,NOT APPLICABLE,BETTER,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,MUCH WORSE,MUCH WORSE,WORSE,BETTER,MUCH WORSE,WORSE,BETTER,BETTER,BETTER,2
10507175,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,WORSE,BETTER,BETTER,WORSE,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,2
10507344,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,WORSE,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,BETTER,WORSE,WORSE,ABOUT THE SAME,WORSE,WORSE,WORSE,ABOUT THE SAME,WORSE,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
10509319,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,WORSE,BETTER,BETTER,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,ABOUT THE SAME,BETTER,WORSE,WORSE,ABOUT THE SAME,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,ABOUT THE SAME,BETTER,WORSE,WORSE,2
10510388,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,ABOUT THE SAME,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,BETTER,BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,BETTER,ABOUT THE SAME,NOT APPLICABLE,MUCH WORSE,ABOUT THE SAME,MUCH BETTER,BETTER,MUCH BETTER,4
10732192,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,NOT APPLICABLE,BETTER,BETTER,WORSE,ABOUT THE SAME,ABOUT THE SAME,BETTER,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,3
10733640,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,2
10734370,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,4
10734762,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,NOT APPLICABLE,BETTER,ABOUT THE SAME,WORSE,WORSE,NOT APPLICABLE,WORSE,ABOUT THE SAME,BETTER,ABOUT THE SAME,WORSE,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,3
10735173,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,WORSE,ABOUT THE SAME,BETTER,WORSE,WORSE,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,ABOUT THE SAME,BETTER,WORSE,WORSE,WORSE,NOT APPLICABLE,WORSE,WORSE,WORSE,NOT APPLICABLE,WORSE,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,3
10736596,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,NOT APPLICABLE,BETTER,BETTER,WORSE,WORSE,NOT APPLICABLE,WORSE,WORSE,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,ABOUT THE SAME,WORSE,ABOUT THE SAME,2
10741504,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,WORSE,WORSE,MUCH WORSE,MUCH BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,WORSE,WORSE,ABOUT THE SAME,MUCH BETTER,BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,MUCH BETTER,BETTER,ABOUT THE SAME,3
10744649,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,22
10746033,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,ABOUT THE SAME,WORSE,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,WORSE,WORSE,NOT APPLICABLE,BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,2
10746244,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,ABOUT THE SAME,WORSE,ABOUT THE SAME,ABOUT THE SAME,WORSE,WORSE,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,BETTER,BETTER,WORSE,WORSE,NOT APPLICABLE,WORSE,WORSE,BETTER,ABOUT THE SAME,WORSE,WORSE,BETTER,WORSE,WORSE,WORSE,4
20106042,MUCH WORSE,BETTER,BETTER,BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,MUCH WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,4
20110620,MUCH WORSE,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,BETTER,BETTER,MUCH WORSE,BETTER,WORSE,BETTER,MUCH WORSE,BETTER,MUCH WORSE,WORSE,BETTER,BETTER,MUCH BETTER,2
20111718,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
20112661,MUCH WORSE,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,ABOUT THE SAME,2
20113112,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,WORSE,WORSE,WORSE,MUCH WORSE,MUCH WORSE,WORSE,MUCH BETTER,ABOUT THE SAME,1
20115434,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,ABOUT THE SAME,2
20205207,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH WORSE,MUCH WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH WORSE,BETTER,WORSE,BETTER,ABOUT THE SAME,4
20206362,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,BETTER,4
20302539,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,BETTER,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,2
20303065,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,WORSE,BETTER,BETTER,BETTER,MUCH WORSE,MUCH WORSE,WORSE,WORSE,ABOUT THE SAME,WORSE,4
20305301,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,2
20306557,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,WORSE,WORSE,WORSE,WORSE,MUCH WORSE,WORSE,WORSE,BETTER,BETTER,2
