position,name,type,isnumeric,format,vallab,varlab
41,ag_moduleI_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE I:HOUR
42,ag_moduleI_endMin,byte,1,%6.0f,,MINUTES
43,ag_moduleI_2_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE B-2:
44,ag_moduleI_2_startHr,byte,1,%6.0f,,HOUR
45,ag_moduleI_2_startMin,byte,1,%6.0f,,MINUTES
46,ag_moduleJ_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE J:
47,ag_moduleJ_startHr,byte,1,%6.0f,,HOUR
48,ag_moduleJ_startMin,byte,1,%6.0f,,MINUTES
49,ag_moduleJ_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE J:
50,ag_moduleJ_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE J:HOUR
51,ag_moduleJ_endMin,byte,1,%6.0f,,MINUTES
52,ag_moduleK_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE K:
53,ag_moduleK_startHr,byte,1,%6.0f,,HOUR
54,ag_moduleK_startMin,byte,1,%6.0f,,MINUTES
55,ag_moduleK_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE K:
56,ag_moduleK_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE K:HOUR
57,ag_moduleK_endMin,byte,1,%6.0f,,MINUTES
58,ag_moduleO_2_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE O_2:
59,ag_moduleO_2_startHr,byte,1,%6.0f,,HOUR
60,ag_moduleO_2_startMin,byte,1,%6.0f,,MINUTES
61,ag_moduleO_2_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE O_2:
62,ag_moduleO_2_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE O_2:HOUR
63,ag_moduleO_2_endMin,byte,1,%6.0f,,MINUTES
64,ag_moduleR_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE R:
65,ag_moduleR_startHr,byte,1,%6.0f,,HOUR
66,ag_moduleR_startMin,byte,1,%6.0f,,MINUTES
67,ag_moduleR_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE R:HOUR
68,ag_moduleR_endMin,byte,1,%6.0f,,MINUTES
69,ag_moduleS_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE S:
70,ag_moduleS_startHr,byte,1,%6.0f,,HOUR
71,ag_moduleS_startMin,byte,1,%6.0f,,MINUTES
72,ag_moduleS_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE S:
73,ag_moduleS_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE S: HOUR
74,ag_moduleS_endMin,byte,1,%6.0f,,MINUTES
75,case_id,str12,0,%12s,,Unique Household Identifier
