position,name,type,isnumeric,format,vallab,varlab
84,ag_i37a,byte,1,%8.0g,M30A,What was the reason for loss?(1ST)
85,ag_i37a_os,str35,0,%35s,,What was the reason for loss?(1ST OTHER SPECIFY)
86,ag_i37b,byte,1,%8.0g,M30B,What was the reason for loss?(2ND)
87,ag_i37b_os,str39,0,%39s,,What was the reason for loss?(2ND OTHER SPECIFY)
88,ag_i38,byte,1,%8.0g,M31,Do you have any of the harvested[CROP]in storage now?
89,ag_i39,byte,1,%8.0g,M32A,What is your main method of storage for this crop?
90,ag_i39_os,str19,0,%19s,,What is your main method of storage for this crop?(OTHER/SPECIFY)
91,ag_i40a,float,1,%9.0g,,Amt of harvested[CROP]being stored by HH?(QUANT)
92,ag_i40b,byte,1,%8.0g,M33B,Amt of harvested[CROP]being stored by HH?(UNIT)
93,ag_i40b_os,str17,0,%17s,,Amt of harvested[CROP]being stored by HH?(UNIT/SPECIFY)
94,ag_i40c,byte,1,%8.0g,M33C,Amt of harvested[CROP]being stored by HH?(S/U)
95,ag_i41a,byte,1,%8.0g,M34A,What did you do to protect the stored [CROP]?(1ST)
96,ag_i41a_os,str48,0,%48s,,What did you do to protect the stored [CROP]?(1ST OTHER SPECIFY)
97,ag_i41b,byte,1,%8.0g,M34B,What did you do to protect the stored [CROP]?(2ND)
98,ag_i41b_os,str14,0,%14s,,What did you do to protect the stored [CROP]?(2ND OTHER SPECIFY)
99,ag_i42a,byte,1,%8.0g,M35A,"When you store[CROP],what is usually the main purpose for storing it?(1ST)"
100,ag_i42a_os,str16,0,%16s,,"When you store[CROP],what is usually the main purpose for storing it?(1ST O/S)"
101,ag_i42b,byte,1,%8.0g,M35B,"When you store[CROP],what is usually the main purpose for storing it?(2ND)"
102,ag_i42b_os,str33,0,%33s,,"When you store[CROP],what is usually the main purpose for storing it?(2ND O/S)"
