position,name,type,isnumeric,format,vallab,varlab
89,ag_d37a,float,1,%9.0g,,How much organic fertilizer did you apply to this[PLOT]?(QUANT)
90,ag_d37b,byte,1,%8.0g,AG_D31B,How much organic fertilizer did you apply to this[PLOT]?(UNIT)
91,ag_d37b_os,str14,0,%14s,,How much organic fertilizer did you apply to this[PLOT]?(UNIT)(O/S)
92,ag_d38,byte,1,%8.0g,AG_D32,Did you use any inorganic fertilizer on this[PLOT]during the[RS]?
93,ag_d39a,byte,1,%8.0g,AG_D33A,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(TYPE)
94,ag_d39a_os,str17,0,%17s,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(O/S)
95,ag_d39b,float,1,%9.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(QUANT)
96,ag_d39c,byte,1,%8.0g,AG_D33C,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?(UNIT)
97,ag_d39c_os,str13,0,%13s,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(O/S)
98,ag_d39d,float,1,%9.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(KGS)
99,ag_d39e,byte,1,%8.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(MONTH)
100,ag_d39f,byte,1,%8.0g,AG_D33F,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(TYPE)
101,ag_d39f_os,str1,0,%1s,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(O/S)
102,ag_d39g,float,1,%9.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(QUANT)
103,ag_d39h,byte,1,%8.0g,AG_D33H,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(UNIT)
104,ag_d39h_os,str5,0,%5s,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(O/S)
105,ag_d39i,float,1,%9.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(KGS)
106,ag_d39j,byte,1,%8.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(MONTH)
107,ag_d40,byte,1,%8.0g,AG_D34,Did you use any pesticides/herbicides on this[PLOT]during the[RS]?
108,ag_d41a,byte,1,%8.0g,AG_D35A,How much pesticides/herbicides did you apply to this[PLOT]?1st(TYPE)
109,ag_d41a_os,str22,0,%22s,,How much pesticides/herbicides did you apply to this[PLOT]?1st(TYPE)(O/S)
110,ag_d41b,float,1,%9.0g,,How much pesticides/herbicides did you apply to this[PLOT]?1st(QUANT)
111,ag_d41c,byte,1,%8.0g,AG_D35C,How much pesticides/herbicides did you apply to this[PLOT]?1st(UNIT)
112,ag_d41c_os,byte,1,%8.0g,,How much pesticides/herbicides did you apply to this[PLOT]?1st(UNIT)(O/S)
113,ag_d41d,byte,1,%8.0g,AG_D35D,How much pesticides/herbicides did you apply to this[PLOT]?2nd(TYPE)
114,ag_d41d_os,str4,0,%4s,,How much pesticides/herbicides did you apply to this[PLOT]?2nd(TYPE)(O/S)
115,ag_d41e,int,1,%8.0g,,How much pesticides/herbicides did you apply to this[PLOT]?2nd(QUANT)
116,ag_d41f,byte,1,%8.0g,AG_D35F,How much pesticides/herbicides did you apply to this[PLOT]?2nd(UNIT)
117,ag_d41f_os,byte,1,%8.0g,,How much pesticides/herbicides did you apply to this[PLOT]?2nd(UNIT)(O/S)
118,ag_d42a,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #1
119,ag_d42b,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #1)
120,ag_d42c,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #1)"
121,ag_d42d,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #1)"
122,ag_d42e,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #2
123,ag_d42f,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #2)
124,ag_d42g,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #2)"
125,ag_d42h,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #2)"
126,ag_d42i,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #3
127,ag_d42j,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #3)
128,ag_d42k,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #3)"
129,ag_d42l,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #3)"
130,ag_d42m,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #4
131,ag_d42n,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #4)
132,ag_d42o,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #4)"
133,ag_d42p,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #4)"
134,ag_d43a,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #1)
135,ag_d43b,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #1)
136,ag_d43c,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #1)"
137,ag_d43d,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #1)"
138,ag_d43e,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #2)
139,ag_d43f,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #2)
140,ag_d43g,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #2)"
141,ag_d43h,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #2)"
142,ag_d43i,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #3)
143,ag_d43j,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #3)
144,ag_d43k,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #3)"
145,ag_d43l,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #3)"
146,ag_d43m,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #4)
147,ag_d43n,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #4)
148,ag_d43o,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #4)"
149,ag_d43p,float,1,%9.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #4)"
150,ag_d44a,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #1)
151,ag_d44b,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #1)
152,ag_d44c,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #1)"
153,ag_d44d,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #1)"
154,ag_d44e,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #2)
155,ag_d44f,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #2)
156,ag_d44g,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #2)"
157,ag_d44h,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #2)"
158,ag_d44i,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #3)
159,ag_d44j,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #3)
160,ag_d44k,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #3)"
161,ag_d44l,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #3)"
162,ag_d44m,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #4)
163,ag_d44n,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #4)
164,ag_d44o,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #4)"
165,ag_d44p,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #4)"
166,ag_d45,byte,1,%8.0g,,ENUMERATOR: IS THIS A CROSS - SECTIONAL HOUSEHOLD?
167,ag_d46a,byte,1,%8.0g,,# days HH hired men to work on[PLOT]for any/all types of activities
168,ag_d46b,long,1,%12.0g,,Avg daily wage for men hired to work on[PLOT]for any/all types of activities
169,ag_d46c,byte,1,%8.0g,,# days HH hired women to work on[PLOT]for any/all types of activities
170,ag_d46d,int,1,%8.0g,,Avg daily wage for women hired to work for any/all types of activities
171,ag_d46e,byte,1,%8.0g,,# days HH hired children(<15)to work on[PLOT]for any/all types of activities
172,ag_d46f,int,1,%8.0g,,Avg daily wage for children(<15)hired to work for any/all types of activities
173,ag_d46g,byte,1,%8.0g,,Total crop given to all workers hired for any/all types of activities(TYPE)
174,ag_d46h,int,1,%8.0g,,Total crop given to all workers hired for any/all types of activities(QUANT)
175,ag_d46i,byte,1,%8.0g,AG_C39I,Total crop given to all workers hired for any/all types of activities(UNIT)
176,ag_d46i_os,byte,1,%8.0g,,Total crop given to all workers hired for any/all types of activities(UNIT)(O/S)
177,ag_d46j,byte,1,%8.0g,AG_C39J,Total crop given to all workers hired for any/all types of activities(S/U)
178,ag_d47a,int,1,%8.0g,,# days HH hired men to work on[PLOT]for non-harvest activities
179,ag_d47b,long,1,%12.0g,,Avg daily wage for men hired to work on[PLOT]for non-harvest activities
180,ag_d47c,int,1,%8.0g,,# days HH hired women to work on[PLOT]for non-harvest activities
181,ag_d47d,long,1,%12.0g,,Avg daily wage for women hired to work for non-harvest activities
182,ag_d47e,int,1,%8.0g,,# days HH hired children(<15)to work on[PLOT]for non-harvest activities
183,ag_d47f,int,1,%8.0g,,Avg daily wage for children(<15)hired to work for non-harvest activities
184,ag_d47g,byte,1,%8.0g,CROP001,Total crop given to all workers hired for non-harvest activities(TYPE)
185,ag_d47h,float,1,%9.0g,,Total crop given to all workers hired for non-harvest activities(QUANT)
186,ag_d47i,byte,1,%8.0g,UNIT001,Total crop given to all workers hired for non-harvest activities(UNIT)
187,ag_d47i_os,byte,1,%8.0g,,Total crop given to all workers hired for non-harvest activities(UNIT)(O/S)
188,ag_d47j,byte,1,%8.0g,SHELLED,Total crop given to all workers hired for non-harvest activities(S/U)
189,ag_d48a,byte,1,%8.0g,,# days HH hired men to work on[PLOT]for harvesting
190,ag_d48b,int,1,%8.0g,,Avg daily wage for men hired to work on[PLOT]for harvesting
191,ag_d48c,byte,1,%8.0g,,# days HH hired women to work on[PLOT]for harvesting
192,ag_d48d,int,1,%8.0g,,Avg daily wage for women hired to work for harvesting
193,ag_d48e,byte,1,%8.0g,,# days HH hired children(<15)to work on[PLOT]for harvesting
194,ag_d48f,int,1,%8.0g,,Avg daily wage for children(<15)hired to work for harvesting
195,ag_d48g,byte,1,%8.0g,K04G,Total crop given to all workers hired for harvesting(TYPE)
196,ag_d48h,byte,1,%8.0g,,Total crop given to all workers hired for harvesting(QUANT)
197,ag_d48i,byte,1,%8.0g,K04I,Total crop given to all workers hired for harvesting(UNIT)
198,ag_d48i_os,byte,1,%8.0g,,Total crop given to all workers hired for harvesting(UNIT)(O/S)
199,ag_d48j,byte,1,%8.0g,K04J,Total crop given to all workers hired for harvesting(S/U)
200,ag_d49,byte,1,%8.0g,,ENUMERATOR: IS THIS A CROSS - SECTIONAL HOUSEHOLD?
201,ag_d50a,byte,1,%8.0g,,# days men from other HHs worked on[PLOT]for any and all activities
202,ag_d50b,byte,1,%8.0g,,# days women from other HHs worked for any and all activities
203,ag_d50c,byte,1,%8.0g,,# days children(<15)from other HHs worked for any and all activities
204,ag_d51a,str2,0,%2s,,HH exchange/free labor came from to work for any/all activities(#1)
205,ag_d51b,str2,0,%2s,,HH exchange/free labor came from to work for any/all activities(#2)
206,ag_d51c,str2,0,%2s,,HH exchange/free labor came from to work for any/all activities(#3)
207,ag_d52a,byte,1,%8.0g,,# days men from other HHs worked on[PLOT]for any and all non-harvest activities
208,ag_d52b,byte,1,%8.0g,,# days women from other HHs worked for any and all non-harvest activities
209,ag_d52c,byte,1,%8.0g,,# days children(<15)from other HHs worked for any and all non-harvest activities
210,ag_d53a,str3,0,%3s,,HH exchange/free labor came from to work for any/all non-harvest activities(#1)
211,ag_d53b,str3,0,%3s,,HH exchange/free labor came from to work for any/all non-harvest activities(#2)
212,ag_d53c,str3,0,%3s,,HH exchange/free labor came from to work for any/all non-harvest activities(#3)
213,ag_d54a,byte,1,%8.0g,,# days men from other HHs worked on[PLOT]for harvesting
214,ag_d54b,byte,1,%8.0g,,# days women from other HHs worked for harvesting
215,ag_d54c,byte,1,%8.0g,,# days children(<15)from other HHs worked for harvesting
216,ag_d55a,str3,0,%3s,,HH exchange/free labor came from to work for harvesting(#1)
217,ag_d55b,str3,0,%3s,,HH exchange/free labor came from to work for harvesting(#2)
218,ag_d55c,str3,0,%3s,,HH exchange/free labor came from to work for harvesting(#3)
