position,name,type,isnumeric,format,vallab,varlab
91,ag_k35b,byte,1,%8.0g,O28B,Why was this[PLOT]left fallow?(2nd)
92,ag_k35b_os,byte,1,%8.0g,,Why was this[PLOT]left fallow?(2nd)(O/S)
93,ag_k36,byte,1,%8.0g,O29,Was this[PLOT]cultivated (refer to Q#14) or rented in (refer to Q#3)?
94,ag_k37,byte,1,%8.0g,O30,Did you use any organic fertilizer on this[PLOT]during the[RS]?
95,ag_k38a,float,1,%9.0g,,How much organic fertilizer did you apply to this[PLOT]?(QUANT)
96,ag_k38b,byte,1,%8.0g,O31B,How much organic fertilizer did you apply to this[PLOT]?(UNIT)
97,ag_k38b_os,str9,0,%9s,,How much organic fertilizer did you apply to this[PLOT]?(UNIT)(O/S)
98,ag_k39,byte,1,%8.0g,O32,Did you use any inorganic fertilizer on this[PLOT]during the[RS]?
99,ag_k40a,byte,1,%8.0g,O33A,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(TYPE)
100,ag_k40a_os,str15,0,%15s,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(O/S)
101,ag_k40b,float,1,%9.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(QUANT)
102,ag_k40c,byte,1,%8.0g,O33C,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?(UNIT)
103,ag_k40c_os,byte,1,%8.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?(UNIT)
104,ag_k40d,int,1,%8.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(KGS)
105,ag_k40e,byte,1,%8.0g,O33E,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(MONTH)
106,ag_k40f,byte,1,%8.0g,O33F,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(TYPE)
107,ag_k40f_os,str8,0,%8s,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(O/S)
108,ag_k40g,float,1,%9.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(QUANT)
109,ag_k40h,byte,1,%8.0g,O33H,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(UNIT)
110,ag_k40h_os,byte,1,%8.0g,,How much inorganic fertilizer did you apply to this[PLOT]...?2nd(UNIT)(O/S)
111,ag_k40i,int,1,%8.0g,,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(KGS)
112,ag_k40j,byte,1,%8.0g,O33J,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(MONTH)
113,ag_k41,byte,1,%8.0g,O34,Did you use any pesticides/herbicides on this[PLOT]during the[RS]?
114,ag_k42a,byte,1,%8.0g,O35A,How much pesticides/herbicides did you apply to this[PLOT]?(TYPE #1)
115,ag_k42a_os,str14,0,%14s,,How much pesticides/herbicides did you apply to this[PLOT]?(TYPE #1 O/S)
116,ag_k42b,float,1,%9.0g,,How much pesticides/herbicides did you apply to this[PLOT]?(QUANTITY #1)
117,ag_k42c,byte,1,%8.0g,O35C,How much pesticides/herbicides did you apply to this[PLOT]?(UNIT #1)
118,ag_k42c_os,byte,1,%8.0g,,How much pesticides/herbicides did you apply to this[PLOT]?(UNIT #1)(O/S)
119,ag_k42d,byte,1,%8.0g,O35D,How much pesticides/herbicides did you apply to this[PLOT]?(TYPE #2)
120,ag_k42d_os,str4,0,%4s,,How much pesticides/herbicides did you apply to this[PLOT]?(TYPE #2 O/S)
121,ag_k42e,int,1,%8.0g,,How much pesticides/herbicides did you apply to this[PLOT]?(QUANTITY #2)
122,ag_k42f,byte,1,%8.0g,O35F,How much pesticides/herbicides did you apply to this[PLOT]?(UNIT #2)
123,ag_k42f_os,byte,1,%8.0g,,How much pesticides/herbicides did you apply to this[PLOT]?(UNIT #2)(O/S)
124,ag_k43a,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #1
125,ag_k43b,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #1)
126,ag_k43c,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #1)"
127,ag_k43d,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #1)"
128,ag_k43e,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #2
129,ag_k43f,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #2)
130,ag_k43g,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #2)"
131,ag_k43h,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #2)"
132,ag_k43i,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #3
133,ag_k43j,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #3)
134,ag_k43k,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #3)"
135,ag_k43l,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #3)"
136,ag_k43m,byte,1,%8.0g,,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #4
137,ag_k43n,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #4)
138,ag_k43o,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #4)"
139,ag_k43p,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #4)"
140,ag_k44a,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #1)
141,ag_k44b,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #1)
142,ag_k44c,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #1)"
143,ag_k44d,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #1)"
144,ag_k44e,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #2)
145,ag_k44f,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #2)
146,ag_k44g,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #2)"
147,ag_k44h,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #2)"
148,ag_k44i,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #3)
149,ag_k44j,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #3)
150,ag_k44k,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #3)"
151,ag_k44l,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #3)"
152,ag_k44m,byte,1,%8.0g,,List HH members that did weeding/fertilizing/other non-harvest activity](ID #4)
153,ag_k44n,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #4)
154,ag_k44o,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #4)"
155,ag_k44p,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #4)"
156,ag_k45a,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #1)
157,ag_k45b,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #1)
158,ag_k45c,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #1)"
159,ag_k45d,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #1)"
160,ag_k45e,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #2)
161,ag_k45f,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #2)
162,ag_k45g,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #2)"
163,ag_k45h,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #2)"
164,ag_k45i,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #3)
165,ag_k45j,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #3)
166,ag_k45k,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #3)"
167,ag_k45l,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #3)"
168,ag_k45m,byte,1,%8.0g,,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #4)
169,ag_k45n,byte,1,%8.0g,,How many weeks did each HH member work? (ID CODE #4)
170,ag_k45o,byte,1,%8.0g,,"During those weeks,how many days did each HH member work per week?(ID CODE #4)"
171,ag_k45p,byte,1,%8.0g,,"During those days,how many hours did each HH member work per day?(ID CODE #4)"
172,ag_k46a,byte,1,%8.0g,,# days HH hired men to work on[PLOT]for any and all types of activities
173,ag_k46b,int,1,%8.0g,,Avg daily wage for men hired to work on[PLOT]for any and all types of activities
174,ag_k46c,byte,1,%8.0g,,# days HH hired women to work on[PLOT]for any and all types of activities
175,ag_k46d,int,1,%8.0g,,Avg daily wage for women hired to work for any and all types of activities
176,ag_k46e,byte,1,%8.0g,,# days HH hired children(<15)to work on[PLOT]for any and all types of activities
177,ag_k46f,int,1,%8.0g,,Avg daily wage for children(<15)hired to work for any and all types of activitie
178,ag_k46g,byte,1,%8.0g,O39G,Total crop given to all workers hired for any and all types of activities(TYPE)
179,ag_k46h,byte,1,%8.0g,,Total crop given to all workers hired for any and all types of activities(QUANT)
180,ag_k46i,byte,1,%8.0g,O39I,Total crop given to all workers hired for any and all types of activities(UNIT)
181,ag_k46i_os,byte,1,%8.0g,,Total crop given to all workers hired for any and all types of activities(UNIT)(
182,ag_k46j,byte,1,%8.0g,O39J,Total crop given to all workers hired for any and all types of activities(S/U)
183,ag_k47a,byte,1,%8.0g,,# days men from other HHs worked on[PLOT]for any and all non-harvest activities
184,ag_k47b,byte,1,%8.0g,,# days women from other HHs worked for any and all non-harvest activities
185,ag_k47c,byte,1,%8.0g,,# days children(<15)from other HHs worked for any and all non-harvest activities
186,ag_k48a,str3,0,%3s,,HH exchange/free labor came from to work for any/all non-harvest activities(#1)
187,ag_k48b,str3,0,%3s,,HH exchange/free labor came from to work for any/all non-harvest activities(#2)
188,ag_k48c,str3,0,%3s,,HH exchange/free labor came from to work for any/all non-harvest activities(#3)
