position,name,type,isnumeric,format,vallab,varlab
56,ag_o36a,float,1,%9.0g,,How much of the the harvested [CROP] during the 2013 dry (dimba) season was lost
57,ag_o36b,byte,1,%15.0g,AG_S29B,How much of the the harvested [CROP] during the 2013 dry (dimba) season  was los
58,ag_o36c,byte,1,%14.0g,AG_S29C,How much of the the harvested [CROP] during the 2013 dry (dimba) season  was los
59,ag_o36d,byte,1,%8.0g,,How much of the the harvested [CROP] during the 2013 dry (dimba) season  was los
60,ag_o37a,byte,1,%15.0g,AG_S30A,What was the reason for loss? (1ST)
61,ag_o37b,byte,1,%15.0g,AG_S30B,What was the reason for loss? (2ND)
62,ag_o38,byte,1,%8.0g,AG_S31,Do you have any of the harvested [CROP] in storage now?
63,ag_o39,byte,1,%19.0g,AG_S32,What is your main method of storage for this crop?
64,ag_o40a,float,1,%9.0g,,How much of the harvested [CROP] during the 2013 dry (dimba) season  is being st
65,ag_o40b,byte,1,%15.0g,AG_S33B,How much of the harvested [CROP] during the 2013 dry (dimba) season  is being st
66,ag_o40c,byte,1,%14.0g,AG_S33C,How much of the harvested [CROP] during the 2013 dry (dimba) season  is being st
67,ag_o41a,byte,1,%17.0g,AG_S34A,What did you do to protect the stored [CROP]? (1ST)
68,ag_o41b,byte,1,%17.0g,AG_S34B,What did you do to protect the stored [CROP]? (2ND)
69,ag_o42a,byte,1,%25.0g,AG_S35A,"In general, when you store [CROP], what is usually the main purpose for storing"
70,ag_o42b,byte,1,%25.0g,AG_S35B,"In general, when you store [CROP], what is usually the main purpose for storing"
