position,name,type,isnumeric,format,vallab,varlab
30,ag_f26b,byte,1,%15.0g,AG_F16B,Amount purchased w/out coupons/vouchers or purchased on credit(2nd source)-UNIT
31,ag_f26b_os,byte,1,%9.0g,,Amount purchased w/out coupons/vouchers or purchased...-UNIT(O/S)
32,ag_f27,byte,1,%21.0g,AG_F17,Main mode used to transport[INPUT]purchased on credit or w/out coupons/vouchers?
33,ag_f27_os,byte,1,%9.0g,,Main mode used to transport[INPUT]purchased on credit...?(O/S)
34,ag_f28,int,1,%12.0g,,How much did you pay for transportation to acquire this [INPUT]?(2ND)
35,ag_f29,int,1,%12.0g,,What was the value of[INPUT]purchased on credit or w/out coupons/vouchers(2nd so
36,ag_f30,byte,1,%32.0g,AG_F20,How did you finance this [INPUT] purchase from [SECOND SOURCE]?
37,ag_f31,int,1,%12.0g,,How much did you pay up-front for this [INPUT] purchase?
38,ag_f32,int,1,%12.0g,,How much did you repay/will you repay?
39,ag_f33,str3,0,%9s,,What was the source of credit for this [INPUT] purchase?
40,ag_f34,byte,1,%8.0g,AG_F24,3rd source from whom you purchased[INPUT]w/out coupons/vouchers or on credit?
41,ag_f35,str3,0,%9s,,3rd Source of[INPUT]purchased w/out coupons/vouchers or purchased on credit
42,ag_f36a,byte,1,%9.0g,,Amount purchased w/out coupons/vouchers or purchased on credit(3rd source)-QUANT
43,ag_f36b,byte,1,%15.0g,AG_F26B,Amount purchased w/out coupons/vouchers or purchased on credit(3rd source)-UNIT
44,ag_f36b_os,byte,1,%9.0g,,Amount purchased w/out coupons/vouchers or purchased...-UNIT(O/S)
45,ag_f37,byte,1,%8.0g,AG_F27,Did you receive any of the[INPUT]for free during the[RS]?
46,ag_f38a,float,1,%9.0g,,How much of[INPUT]did you receive in total for free during[RS](QUANT)?
47,ag_f38b,byte,1,%15.0g,AG_F28B,How much of[INPUT]did you receive in total for free during[RS](UNIT)?
48,ag_f38b_os,str9,0,%9s,,How much of[INPUT]did you receive in total for free during[RS](UNIT)(O/S)?
49,ag_f39a,str3,0,%9s,,"During[RS],from whom did you receive most of the[INPUT]for free(1st)?"
50,ag_f39b,str3,0,%9s,,"During[RS],from whom did you receive most of the[INPUT]for free(2nd)?"
51,ag_f40,int,1,%12.0g,,Total payment for transportation to acquire all of[INPUT]received for free?
52,ag_f41,byte,1,%8.0g,AG_F31,Was any of the[INPUT]used during the[RS]left over from a previous season?
53,ag_f42a,float,1,%9.0g,,How much of[INPUT]used during[RS]was left over from a previous season(QUANT)?
54,ag_f42b,byte,1,%15.0g,AG_F32B,How much of[INPUT]used during[RS]was left over from a previous season(UNIT)?
55,ag_f42b_os,byte,1,%9.0g,,How much of[INPUT]used during[RS]was left over...(UNIT)(O/S)?
56,ag_f43,byte,1,%8.0g,AG_F33,Use any ORGANIC FERTILIZER out of own-production or own animals during [RS]?
57,ag_f44a,float,1,%9.0g,,How much ORG FERT was used out of own-production or own animals during[RS]?(Q)
58,ag_f44b,byte,1,%15.0g,AG_F34B,How much ORG FERT was used out of own-production or own animals during[RS]?(U)
59,ag_f44b_os,str10,0,%10s,,How much ORG FERT was used out of own-production or own animals...?(U)(O/S)
